23 Mar 08:41:41|pUtil.py    | Done, using system exit to quit
23 Mar 09:30:21|pUtil.py    | Pilot cleanup has finished
23 Mar 09:30:31|pUtil.py    | Done, using system exit to quit
23 Mar 11:45:21|pUtil.py    | Pilot cleanup has finished
23 Mar 11:45:31|pUtil.py    | Done, using system exit to quit
23 Mar 12:35:47|pUtil.py    | Pilot cleanup has finished
23 Mar 12:35:57|pUtil.py    | Done, using system exit to quit
23 Mar 13:16:58|pUtil.py    | Pilot cleanup has finished
23 Mar 13:17:08|pUtil.py    | Done, using system exit to quit
23 Mar 14:48:18|pUtil.py    | Pilot cleanup has finished
23 Mar 14:48:28|pUtil.py    | Done, using system exit to quit
23 Mar 15:33:34|pUtil.py    | Pilot cleanup has finished
23 Mar 15:33:44|pUtil.py    | Done, using system exit to quit
26 Mar 08:41:40|pUtil.py    | Pilot cleanup has finished
26 Mar 08:41:50|pUtil.py    | Done, using system exit to quit
26 Mar 09:29:27|pUtil.py    | Pilot cleanup has finished
26 Mar 09:29:37|pUtil.py    | Done, using system exit to quit
26 Mar 10:29:59|pUtil.py    | Pilot cleanup has finished
26 Mar 10:30:09|pUtil.py    | Done, using system exit to quit
28 Mar 08:15:01|pUtil.py    | Pilot cleanup has finished
28 Mar 08:15:11|pUtil.py    | Done, using system exit to quit
28 Mar 08:55:11|pUtil.py    | Pilot cleanup has finished
28 Mar 08:55:21|pUtil.py    | Done, using system exit to quit
05 Apr 08:43:24|pUtil.py    | Pilot cleanup has finished
05 Apr 08:43:34|pUtil.py    | Done, using system exit to quit
05 Apr 08:59:13|pUtil.py    | Pilot cleanup has finished
05 Apr 08:59:23|pUtil.py    | Done, using system exit to quit
05 Apr 12:33:39|pUtil.py    | Pilot cleanup has finished
05 Apr 12:33:49|pUtil.py    | Done, using system exit to quit
05 Apr 12:45:45|pUtil.py    | Pilot cleanup has finished
05 Apr 12:45:55|pUtil.py    | Done, using system exit to quit
05 Apr 13:04:42|pUtil.py    | Pilot cleanup has finished
05 Apr 13:04:52|pUtil.py    | Done, using system exit to quit
05 Apr 13:28:29|pUtil.py    | Pilot cleanup has finished
05 Apr 13:28:39|pUtil.py    | Done, using system exit to quit
05 Apr 13:44:21|pUtil.py    | Pilot cleanup has finished
05 Apr 13:44:31|pUtil.py    | Done, using system exit to quit
05 Apr 13:58:45|pUtil.py    | Pilot cleanup has finished
05 Apr 13:58:55|pUtil.py    | Done, using system exit to quit
05 Apr 14:11:54|pUtil.py    | Pilot cleanup has finished
05 Apr 14:12:04|pUtil.py    | Done, using system exit to quit
05 Apr 14:58:42|pUtil.py    | Pilot cleanup has finished
05 Apr 14:58:52|pUtil.py    | Done, using system exit to quit
06 Apr 12:26:09|pUtil.py    | Pilot cleanup has finished
06 Apr 12:26:19|pUtil.py    | Done, using system exit to quit
06 Apr 13:01:09|pUtil.py    | Pilot cleanup has finished
06 Apr 13:01:19|pUtil.py    | Done, using system exit to quit
06 Apr 13:56:35|pUtil.py    | Pilot cleanup has finished
06 Apr 13:56:45|pUtil.py    | Done, using system exit to quit
06 Apr 14:24:07|pUtil.py    | Pilot cleanup has finished
06 Apr 14:24:18|pUtil.py    | Done, using system exit to quit
09 Apr 08:27:59|pUtil.py    | Pilot cleanup has finished
09 Apr 08:28:09|pUtil.py    | Done, using system exit to quit
09 Apr 11:01:06|pUtil.py    | Pilot cleanup has finished
09 Apr 11:01:16|pUtil.py    | Done, using system exit to quit
09 Apr 11:21:32|pUtil.py    | Pilot cleanup has finished
09 Apr 11:21:42|pUtil.py    | Done, using system exit to quit
09 Apr 11:37:17|pUtil.py    | Pilot cleanup has finished
09 Apr 11:37:27|pUtil.py    | Done, using system exit to quit
09 Apr 12:13:27|pUtil.py    | Pilot cleanup has finished
09 Apr 12:13:37|pUtil.py    | Done, using system exit to quit
09 Apr 12:29:27|pUtil.py    | Pilot cleanup has finished
09 Apr 12:29:37|pUtil.py    | Done, using system exit to quit
09 Apr 12:47:30|pUtil.py    | Pilot cleanup has finished
09 Apr 12:47:40|pUtil.py    | Done, using system exit to quit
09 Apr 13:16:37|pUtil.py    | Pilot cleanup has finished
09 Apr 13:16:47|pUtil.py    | Done, using system exit to quit
09 Apr 13:37:05|pUtil.py    | Pilot cleanup has finished
09 Apr 13:37:15|pUtil.py    | Done, using system exit to quit
09 Apr 14:46:13|pUtil.py    | Pilot cleanup has finished
09 Apr 14:46:23|pUtil.py    | Done, using system exit to quit
09 Apr 15:21:56|pUtil.py    | Pilot cleanup has finished
09 Apr 15:22:06|pUtil.py    | Done, using system exit to quit
09 Apr 15:41:03|pUtil.py    | Pilot cleanup has finished
09 Apr 15:41:13|pUtil.py    | Done, using system exit to quit
09 Apr 16:08:44|pUtil.py    | Pilot cleanup has finished
09 Apr 16:08:54|pUtil.py    | Done, using system exit to quit
10 Apr 07:32:06|pUtil.py    | Pilot cleanup has finished
10 Apr 07:32:16|pUtil.py    | Done, using system exit to quit
10 Apr 08:24:38|pUtil.py    | Pilot cleanup has finished
10 Apr 08:24:48|pUtil.py    | Done, using system exit to quit
10 Apr 08:47:55|pUtil.py    | Pilot cleanup has finished
10 Apr 08:48:05|pUtil.py    | Done, using system exit to quit
10 Apr 09:29:14|pUtil.py    | Pilot cleanup has finished
10 Apr 09:29:24|pUtil.py    | Done, using system exit to quit
10 Apr 11:46:57|pUtil.py    | Pilot cleanup has finished
10 Apr 11:47:07|pUtil.py    | Done, using system exit to quit
10 Apr 14:02:27|pUtil.py    | Pilot cleanup has finished
10 Apr 14:02:37|pUtil.py    | Done, using system exit to quit
10 Apr 14:21:06|pUtil.py    | Pilot cleanup has finished
10 Apr 14:21:16|pUtil.py    | Done, using system exit to quit
10 Apr 14:37:46|pUtil.py    | Pilot cleanup has finished
10 Apr 14:37:56|pUtil.py    | Done, using system exit to quit
11 Apr 08:21:08|pUtil.py    | Pilot cleanup has finished
11 Apr 08:21:18|pUtil.py    | Done, using system exit to quit
11 Apr 08:44:17|pUtil.py    | Pilot cleanup has finished
11 Apr 08:44:27|pUtil.py    | Done, using system exit to quit
11 Apr 09:01:38|pUtil.py    | Pilot cleanup has finished
11 Apr 09:01:48|pUtil.py    | Done, using system exit to quit
11 Apr 10:57:19|pUtil.py    | Pilot cleanup has finished
11 Apr 10:57:29|pUtil.py    | Done, using system exit to quit
11 Apr 12:20:24|pUtil.py    | Pilot cleanup has finished
11 Apr 12:20:34|pUtil.py    | Done, using system exit to quit
11 Apr 12:51:23|pUtil.py    | Pilot cleanup has finished
11 Apr 12:51:33|pUtil.py    | Done, using system exit to quit
11 Apr 13:52:26|pUtil.py    | Pilot cleanup has finished
11 Apr 13:52:36|pUtil.py    | Done, using system exit to quit
11 Apr 14:12:50|pUtil.py    | Pilot cleanup has finished
11 Apr 14:13:00|pUtil.py    | Done, using system exit to quit
11 Apr 14:39:49|pUtil.py    | Pilot cleanup has finished
11 Apr 14:39:59|pUtil.py    | Done, using system exit to quit
11 Apr 15:04:29|pUtil.py    | Pilot cleanup has finished
11 Apr 15:04:39|pUtil.py    | Done, using system exit to quit
11 Apr 15:20:19|pUtil.py    | Pilot cleanup has finished
11 Apr 15:20:29|pUtil.py    | Done, using system exit to quit
12 Apr 08:10:44|pUtil.py    | Pilot cleanup has finished
12 Apr 08:10:54|pUtil.py    | Done, using system exit to quit
12 Apr 08:50:38|pUtil.py    | Pilot cleanup has finished
12 Apr 08:50:48|pUtil.py    | Done, using system exit to quit
12 Apr 09:11:06|pUtil.py    | Pilot cleanup has finished
12 Apr 09:11:16|pUtil.py    | Done, using system exit to quit
12 Apr 11:00:16|pUtil.py    | Pilot cleanup has finished
12 Apr 11:00:26|pUtil.py    | Done, using system exit to quit
12 Apr 11:18:40|pUtil.py    | Pilot cleanup has finished
12 Apr 11:18:50|pUtil.py    | Done, using system exit to quit
14 Apr 07:38:11|pUtil.py    | Pilot cleanup has finished
14 Apr 07:38:21|pUtil.py    | Done, using system exit to quit
14 Apr 09:41:54|pUtil.py    | Pilot cleanup has finished
14 Apr 09:42:04|pUtil.py    | Done, using system exit to quit
14 Apr 13:30:28|pUtil.py    | Pilot cleanup has finished
14 Apr 13:30:38|pUtil.py    | Done, using system exit to quit
14 Apr 14:59:21|pUtil.py    | Pilot cleanup has finished
14 Apr 14:59:31|pUtil.py    | Done, using system exit to quit
15 Apr 05:20:59|pUtil.py    | Pilot cleanup has finished
15 Apr 05:21:09|pUtil.py    | Done, using system exit to quit
15 Apr 09:41:08|pUtil.py    | Pilot cleanup has finished
15 Apr 09:41:18|pUtil.py    | Done, using system exit to quit
15 Apr 12:39:06|pUtil.py    | Pilot cleanup has finished
15 Apr 12:39:16|pUtil.py    | Done, using system exit to quit
15 Apr 15:39:53|pUtil.py    | Pilot cleanup has finished
15 Apr 15:40:03|pUtil.py    | Done, using system exit to quit
16 Apr 04:56:57|pUtil.py    | Pilot cleanup has finished
16 Apr 04:57:07|pUtil.py    | Done, using system exit to quit
16 Apr 09:50:42|pUtil.py    | Pilot cleanup has finished
16 Apr 09:50:52|pUtil.py    | Done, using system exit to quit
16 Apr 13:48:08|pUtil.py    | Pilot cleanup has finished
16 Apr 13:48:18|pUtil.py    | Done, using system exit to quit
16 Apr 14:17:59|pUtil.py    | Pilot cleanup has finished
16 Apr 14:18:09|pUtil.py    | Done, using system exit to quit
16 Apr 15:37:27|pUtil.py    | Pilot cleanup has finished
16 Apr 15:37:37|pUtil.py    | Done, using system exit to quit
16 Apr 19:53:56|pUtil.py    | Pilot cleanup has finished
16 Apr 19:54:06|pUtil.py    | Done, using system exit to quit
16 Apr 19:59:23|pUtil.py    | Pilot cleanup has finished
16 Apr 19:59:33|pUtil.py    | Done, using system exit to quit
16 Apr 20:17:48|pUtil.py    | Pilot cleanup has finished
16 Apr 20:17:58|pUtil.py    | Done, using system exit to quit
16 Apr 20:48:33|pUtil.py    | Pilot cleanup has finished
16 Apr 20:48:44|pUtil.py    | Done, using system exit to quit
16 Apr 21:01:45|pUtil.py    | Pilot cleanup has finished
16 Apr 21:01:55|pUtil.py    | Done, using system exit to quit
16 Apr 21:17:26|pUtil.py    | Pilot cleanup has finished
16 Apr 21:17:36|pUtil.py    | Done, using system exit to quit
18 Apr 02:41:07|pUtil.py    | Pilot cleanup has finished
18 Apr 02:41:17|pUtil.py    | Done, using system exit to quit
18 Apr 02:49:26|pUtil.py    | Pilot cleanup has finished
18 Apr 02:49:36|pUtil.py    | Done, using system exit to quit
18 Apr 03:06:12|pUtil.py    | Pilot cleanup has finished
18 Apr 03:06:22|pUtil.py    | Done, using system exit to quit
18 Apr 03:28:13|pUtil.py    | Pilot cleanup has finished
18 Apr 03:28:23|pUtil.py    | Done, using system exit to quit
18 Apr 03:59:42|pUtil.py    | Pilot cleanup has finished
18 Apr 03:59:52|pUtil.py    | Done, using system exit to quit
18 Apr 04:06:05|pUtil.py    | Pilot cleanup has finished
18 Apr 04:06:15|pUtil.py    | Done, using system exit to quit
18 Apr 04:37:32|pUtil.py    | Pilot cleanup has finished
18 Apr 04:37:42|pUtil.py    | Done, using system exit to quit
18 Apr 04:45:00|pUtil.py    | Pilot cleanup has finished
18 Apr 04:45:10|pUtil.py    | Done, using system exit to quit
18 Apr 05:17:00|pUtil.py    | Pilot cleanup has finished
18 Apr 05:17:10|pUtil.py    | Done, using system exit to quit
18 Apr 05:22:56|pUtil.py    | Pilot cleanup has finished
18 Apr 05:23:06|pUtil.py    | Done, using system exit to quit
18 Apr 05:55:02|pUtil.py    | Pilot cleanup has finished
18 Apr 05:55:12|pUtil.py    | Done, using system exit to quit
18 Apr 06:01:09|pUtil.py    | Pilot cleanup has finished
18 Apr 06:01:19|pUtil.py    | Done, using system exit to quit
18 Apr 06:30:28|pUtil.py    | Pilot cleanup has finished
18 Apr 06:30:38|pUtil.py    | Done, using system exit to quit
18 Apr 06:38:45|pUtil.py    | Pilot cleanup has finished
18 Apr 06:38:55|pUtil.py    | Done, using system exit to quit
18 Apr 06:49:17|pUtil.py    | Pilot cleanup has finished
18 Apr 06:49:27|pUtil.py    | Done, using system exit to quit
19 Apr 00:24:14|pUtil.py    | Pilot cleanup has finished
19 Apr 00:24:24|pUtil.py    | Done, using system exit to quit
19 Apr 04:27:23|pUtil.py    | Pilot cleanup has finished
19 Apr 04:27:33|pUtil.py    | Done, using system exit to quit
19 Apr 04:58:07|pUtil.py    | Pilot cleanup has finished
19 Apr 04:58:17|pUtil.py    | Done, using system exit to quit
19 Apr 05:06:24|pUtil.py    | Pilot cleanup has finished
19 Apr 05:06:34|pUtil.py    | Done, using system exit to quit
19 Apr 05:35:58|pUtil.py    | Pilot cleanup has finished
19 Apr 05:36:08|pUtil.py    | Done, using system exit to quit
19 Apr 05:44:56|pUtil.py    | Pilot cleanup has finished
19 Apr 05:45:06|pUtil.py    | Done, using system exit to quit
19 Apr 06:14:17|pUtil.py    | Pilot cleanup has finished
19 Apr 06:14:27|pUtil.py    | Done, using system exit to quit
19 Apr 06:22:52|pUtil.py    | Pilot cleanup has finished
19 Apr 06:23:02|pUtil.py    | Done, using system exit to quit
19 Apr 06:51:57|pUtil.py    | Pilot cleanup has finished
19 Apr 06:52:07|pUtil.py    | Done, using system exit to quit
19 Apr 07:01:38|pUtil.py    | Pilot cleanup has finished
19 Apr 07:01:48|pUtil.py    | Done, using system exit to quit
19 Apr 07:33:03|pUtil.py    | Pilot cleanup has finished
19 Apr 07:33:13|pUtil.py    | Done, using system exit to quit
19 Apr 07:40:37|pUtil.py    | Pilot cleanup has finished
19 Apr 07:40:47|pUtil.py    | Done, using system exit to quit
19 Apr 10:25:42|pUtil.py    | Pilot cleanup has finished
19 Apr 10:25:52|pUtil.py    | Done, using system exit to quit
19 Apr 21:45:14|pUtil.py    | Pilot cleanup has finished
19 Apr 21:45:24|pUtil.py    | Done, using system exit to quit
20 Apr 05:31:23|pUtil.py    | Pilot cleanup has finished
20 Apr 05:31:33|pUtil.py    | Done, using system exit to quit
20 Apr 07:53:35|pUtil.py    | Pilot cleanup has finished
20 Apr 07:53:45|pUtil.py    | Done, using system exit to quit
20 Apr 15:32:09|pUtil.py    | Pilot cleanup has finished
20 Apr 15:32:19|pUtil.py    | Done, using system exit to quit
20 Apr 17:52:26|pUtil.py    | Pilot cleanup has finished
20 Apr 17:52:36|pUtil.py    | Done, using system exit to quit
21 Apr 01:32:32|pUtil.py    | Pilot cleanup has finished
21 Apr 01:32:42|pUtil.py    | Done, using system exit to quit
21 Apr 03:51:28|pUtil.py    | Pilot cleanup has finished
21 Apr 03:51:38|pUtil.py    | Done, using system exit to quit
21 Apr 11:32:36|pUtil.py    | Pilot cleanup has finished
21 Apr 11:32:46|pUtil.py    | Done, using system exit to quit
21 Apr 13:50:50|pUtil.py    | Pilot cleanup has finished
21 Apr 13:51:00|pUtil.py    | Done, using system exit to quit
21 Apr 21:33:02|pUtil.py    | Pilot cleanup has finished
21 Apr 21:33:12|pUtil.py    | Done, using system exit to quit
21 Apr 23:49:57|pUtil.py    | Pilot cleanup has finished
21 Apr 23:50:07|pUtil.py    | Done, using system exit to quit
22 Apr 07:33:20|pUtil.py    | Pilot cleanup has finished
22 Apr 07:33:30|pUtil.py    | Done, using system exit to quit
22 Apr 09:49:36|pUtil.py    | Pilot cleanup has finished
22 Apr 09:49:46|pUtil.py    | Done, using system exit to quit
22 Apr 17:53:16|pUtil.py    | Pilot cleanup has finished
22 Apr 17:53:26|pUtil.py    | Done, using system exit to quit
22 Apr 20:50:25|pUtil.py    | Pilot cleanup has finished
22 Apr 20:50:35|pUtil.py    | Done, using system exit to quit
22 Apr 21:29:19|pUtil.py    | Pilot cleanup has finished
22 Apr 21:29:29|pUtil.py    | Done, using system exit to quit
22 Apr 21:50:38|pUtil.py    | Pilot cleanup has finished
22 Apr 21:50:48|pUtil.py    | Done, using system exit to quit
23 Apr 04:47:51|pUtil.py    | Pilot cleanup has finished
23 Apr 04:48:01|pUtil.py    | Done, using system exit to quit
23 Apr 15:16:51|pUtil.py    | Pilot cleanup has finished
23 Apr 15:17:01|pUtil.py    | Done, using system exit to quit
23 Apr 19:31:03|pUtil.py    | Pilot cleanup has finished
23 Apr 19:31:13|pUtil.py    | Done, using system exit to quit
24 Apr 01:55:52|pUtil.py    | Pilot cleanup has finished
24 Apr 01:56:02|pUtil.py    | Done, using system exit to quit
24 Apr 05:57:40|pUtil.py    | Pilot cleanup has finished
24 Apr 05:57:50|pUtil.py    | Done, using system exit to quit
24 Apr 12:16:09|pUtil.py    | Pilot cleanup has finished
24 Apr 12:16:19|pUtil.py    | Done, using system exit to quit
24 Apr 16:32:58|pUtil.py    | Pilot cleanup has finished
24 Apr 16:33:08|pUtil.py    | Done, using system exit to quit
24 Apr 23:03:11|pUtil.py    | Pilot cleanup has finished
24 Apr 23:03:21|pUtil.py    | Done, using system exit to quit
25 Apr 03:04:20|pUtil.py    | Pilot cleanup has finished
25 Apr 03:04:30|pUtil.py    | Done, using system exit to quit
25 Apr 04:10:18|pUtil.py    | Pilot cleanup has finished
25 Apr 04:10:28|pUtil.py    | Done, using system exit to quit
25 Apr 04:19:14|pUtil.py    | Pilot cleanup has finished
25 Apr 04:19:24|pUtil.py    | Done, using system exit to quit
25 Apr 04:30:29|pUtil.py    | Pilot cleanup has finished
25 Apr 04:30:39|pUtil.py    | Done, using system exit to quit
25 Apr 05:07:48|pUtil.py    | Pilot cleanup has finished
25 Apr 05:07:48|pUtil.py    | Pilot cleanup has finished
25 Apr 05:07:58|pUtil.py    | Done, using system exit to quit
25 Apr 05:07:58|pUtil.py    | Done, using system exit to quit
25 Apr 12:24:09|pUtil.py    | Pilot cleanup has finished
25 Apr 12:24:19|pUtil.py    | Done, using system exit to quit
25 Apr 13:31:51|pUtil.py    | Pilot cleanup has finished
25 Apr 13:32:01|pUtil.py    | Done, using system exit to quit
25 Apr 16:15:42|pUtil.py    | Pilot cleanup has finished
25 Apr 16:15:52|pUtil.py    | Done, using system exit to quit
25 Apr 18:01:31|pUtil.py    | Pilot cleanup has finished
25 Apr 18:01:41|pUtil.py    | Done, using system exit to quit
25 Apr 18:28:16|pUtil.py    | Pilot cleanup has finished
25 Apr 18:28:26|pUtil.py    | Done, using system exit to quit
26 Apr 02:16:38|pUtil.py    | Pilot cleanup has finished
26 Apr 02:16:48|pUtil.py    | Done, using system exit to quit
26 Apr 02:24:39|pUtil.py    | Pilot cleanup has finished
26 Apr 02:24:49|pUtil.py    | Done, using system exit to quit
26 Apr 03:49:15|pUtil.py    | Pilot cleanup has finished
26 Apr 03:49:25|pUtil.py    | Done, using system exit to quit
26 Apr 07:39:42|pUtil.py    | Pilot cleanup has finished
26 Apr 07:39:52|pUtil.py    | Done, using system exit to quit
26 Apr 08:24:27|pUtil.py    | Pilot cleanup has finished
26 Apr 08:24:37|pUtil.py    | Done, using system exit to quit
26 Apr 11:11:57|pUtil.py    | Pilot cleanup has finished
26 Apr 11:12:07|pUtil.py    | Done, using system exit to quit
26 Apr 14:01:49|pUtil.py    | Pilot cleanup has finished
26 Apr 14:01:59|pUtil.py    | Done, using system exit to quit
26 Apr 15:15:14|pUtil.py    | Pilot cleanup has finished
26 Apr 15:15:24|pUtil.py    | Done, using system exit to quit
27 Apr 16:11:26|pUtil.py    | Pilot cleanup has finished
27 Apr 16:11:36|pUtil.py    | Done, using system exit to quit
27 Apr 16:16:54|pUtil.py    | Pilot cleanup has finished
27 Apr 16:17:04|pUtil.py    | Done, using system exit to quit
27 Apr 16:31:44|pUtil.py    | Pilot cleanup has finished
27 Apr 16:31:54|pUtil.py    | Done, using system exit to quit
27 Apr 21:14:13|pUtil.py    | Pilot cleanup has finished
27 Apr 21:14:23|pUtil.py    | Done, using system exit to quit
28 Apr 16:52:10|pUtil.py    | Pilot cleanup has finished
28 Apr 16:52:20|pUtil.py    | Done, using system exit to quit
28 Apr 17:13:18|pUtil.py    | Pilot cleanup has finished
28 Apr 17:13:28|pUtil.py    | Done, using system exit to quit
28 Apr 17:30:27|pUtil.py    | Pilot cleanup has finished
28 Apr 17:30:37|pUtil.py    | Done, using system exit to quit
28 Apr 17:51:50|pUtil.py    | Pilot cleanup has finished
28 Apr 17:52:00|pUtil.py    | Done, using system exit to quit
28 Apr 18:08:10|pUtil.py    | Pilot cleanup has finished
28 Apr 18:08:20|pUtil.py    | Done, using system exit to quit
28 Apr 18:31:04|pUtil.py    | Pilot cleanup has finished
28 Apr 18:31:14|pUtil.py    | Done, using system exit to quit
28 Apr 18:45:21|pUtil.py    | Pilot cleanup has finished
28 Apr 18:45:31|pUtil.py    | Done, using system exit to quit
28 Apr 18:55:53|pUtil.py    | Pilot cleanup has finished
28 Apr 18:56:03|pUtil.py    | Done, using system exit to quit
28 Apr 21:53:05|pUtil.py    | Pilot cleanup has finished
28 Apr 21:53:15|pUtil.py    | Done, using system exit to quit
29 Apr 07:59:03|pUtil.py    | Pilot cleanup has finished
29 Apr 07:59:13|pUtil.py    | Done, using system exit to quit
29 Apr 17:56:07|pUtil.py    | Pilot cleanup has finished
29 Apr 17:56:17|pUtil.py    | Done, using system exit to quit
30 Apr 03:56:58|pUtil.py    | Pilot cleanup has finished
30 Apr 03:57:08|pUtil.py    | Done, using system exit to quit
30 Apr 13:57:59|pUtil.py    | Pilot cleanup has finished
30 Apr 13:58:09|pUtil.py    | Done, using system exit to quit
30 Apr 15:33:02|pUtil.py    | Pilot cleanup has finished
30 Apr 15:33:12|pUtil.py    | Done, using system exit to quit
30 Apr 23:59:25|pUtil.py    | Pilot cleanup has finished
30 Apr 23:59:35|pUtil.py    | Done, using system exit to quit
01 May 01:35:38|pUtil.py    | Pilot cleanup has finished
01 May 01:35:48|pUtil.py    | Done, using system exit to quit
01 May 05:17:33|pUtil.py    | Pilot cleanup has finished
01 May 05:17:43|pUtil.py    | Done, using system exit to quit
01 May 10:02:38|pUtil.py    | Pilot cleanup has finished
01 May 10:02:48|pUtil.py    | Done, using system exit to quit
01 May 15:19:21|pUtil.py    | Pilot cleanup has finished
01 May 15:19:31|pUtil.py    | Done, using system exit to quit
01 May 20:04:08|pUtil.py    | Pilot cleanup has finished
01 May 20:04:18|pUtil.py    | Done, using system exit to quit
02 May 01:19:41|pUtil.py    | Pilot cleanup has finished
02 May 01:19:51|pUtil.py    | Done, using system exit to quit
02 May 04:21:41|pUtil.py    | Pilot cleanup has finished
02 May 04:21:51|pUtil.py    | Done, using system exit to quit
02 May 11:24:10|pUtil.py    | Pilot cleanup has finished
02 May 11:24:20|pUtil.py    | Done, using system exit to quit
02 May 14:23:23|pUtil.py    | Pilot cleanup has finished
02 May 14:23:33|pUtil.py    | Done, using system exit to quit
03 May 00:24:33|pUtil.py    | Pilot cleanup has finished
03 May 00:24:43|pUtil.py    | Done, using system exit to quit
03 May 10:27:20|pUtil.py    | Pilot cleanup has finished
03 May 10:27:30|pUtil.py    | Done, using system exit to quit
03 May 17:42:06|pUtil.py    | Pilot cleanup has finished
03 May 17:42:16|pUtil.py    | Done, using system exit to quit
03 May 18:32:01|pUtil.py    | Pilot cleanup has finished
03 May 18:32:11|pUtil.py    | Done, using system exit to quit
03 May 20:39:30|pUtil.py    | Pilot cleanup has finished
03 May 20:39:40|pUtil.py    | Done, using system exit to quit
05 May 20:05:38|pUtil.py    | Pilot cleanup has finished
05 May 20:05:48|pUtil.py    | Done, using system exit to quit
05 May 20:10:29|pUtil.py    | Pilot cleanup has finished
05 May 20:10:39|pUtil.py    | Done, using system exit to quit
05 May 20:40:59|pUtil.py    | Pilot cleanup has finished
05 May 20:41:09|pUtil.py    | Done, using system exit to quit
06 May 00:47:25|pUtil.py    | Pilot cleanup has finished
06 May 00:47:35|pUtil.py    | Done, using system exit to quit
06 May 03:46:16|pUtil.py    | Pilot cleanup has finished
06 May 03:46:26|pUtil.py    | Done, using system exit to quit
06 May 06:44:17|pUtil.py    | Pilot cleanup has finished
06 May 06:44:27|pUtil.py    | Done, using system exit to quit
07 May 03:20:52|pUtil.py    | Pilot cleanup has finished
07 May 03:21:02|pUtil.py    | Done, using system exit to quit
07 May 03:28:57|pUtil.py    | Pilot cleanup has finished
07 May 03:29:07|pUtil.py    | Done, using system exit to quit
07 May 03:34:39|pUtil.py    | Pilot cleanup has finished
07 May 03:34:49|pUtil.py    | Done, using system exit to quit
07 May 04:08:05|pUtil.py    | Pilot cleanup has finished
07 May 04:08:15|pUtil.py    | Done, using system exit to quit
07 May 04:41:38|pUtil.py    | Pilot cleanup has finished
07 May 04:41:48|pUtil.py    | Done, using system exit to quit
07 May 04:47:58|pUtil.py    | Pilot cleanup has finished
07 May 04:48:09|pUtil.py    | Done, using system exit to quit
07 May 05:21:16|pUtil.py    | Pilot cleanup has finished
07 May 05:21:27|pUtil.py    | Done, using system exit to quit
07 May 05:28:34|pUtil.py    | Pilot cleanup has finished
07 May 05:28:44|pUtil.py    | Done, using system exit to quit
07 May 05:58:47|pUtil.py    | Pilot cleanup has finished
07 May 05:58:57|pUtil.py    | Done, using system exit to quit
07 May 06:08:02|pUtil.py    | Pilot cleanup has finished
07 May 06:08:12|pUtil.py    | Done, using system exit to quit
07 May 06:37:00|pUtil.py    | Pilot cleanup has finished
07 May 06:37:10|pUtil.py    | Done, using system exit to quit
07 May 06:48:21|pUtil.py    | Pilot cleanup has finished
07 May 06:48:31|pUtil.py    | Done, using system exit to quit
07 May 07:14:34|pUtil.py    | Pilot cleanup has finished
07 May 07:14:44|pUtil.py    | Done, using system exit to quit
07 May 07:27:56|pUtil.py    | Pilot cleanup has finished
07 May 07:28:06|pUtil.py    | Done, using system exit to quit
07 May 07:54:08|pUtil.py    | Pilot cleanup has finished
07 May 07:54:18|pUtil.py    | Done, using system exit to quit
07 May 08:06:07|pUtil.py    | Pilot cleanup has finished
07 May 08:06:17|pUtil.py    | Done, using system exit to quit
07 May 08:33:29|pUtil.py    | Pilot cleanup has finished
07 May 08:33:40|pUtil.py    | Done, using system exit to quit
07 May 08:44:21|pUtil.py    | Pilot cleanup has finished
07 May 08:44:31|pUtil.py    | Done, using system exit to quit
07 May 09:12:37|pUtil.py    | Pilot cleanup has finished
07 May 09:12:47|pUtil.py    | Done, using system exit to quit
07 May 09:22:15|pUtil.py    | Pilot cleanup has finished
07 May 09:22:25|pUtil.py    | Done, using system exit to quit
07 May 09:50:38|pUtil.py    | Pilot cleanup has finished
07 May 09:50:48|pUtil.py    | Done, using system exit to quit
07 May 10:01:29|pUtil.py    | Pilot cleanup has finished
07 May 10:01:39|pUtil.py    | Done, using system exit to quit
07 May 10:29:38|pUtil.py    | Pilot cleanup has finished
07 May 10:29:48|pUtil.py    | Done, using system exit to quit
07 May 10:41:07|pUtil.py    | Pilot cleanup has finished
07 May 10:41:17|pUtil.py    | Done, using system exit to quit
07 May 11:09:09|pUtil.py    | Pilot cleanup has finished
07 May 11:09:19|pUtil.py    | Done, using system exit to quit
07 May 11:21:30|pUtil.py    | Pilot cleanup has finished
07 May 11:21:40|pUtil.py    | Done, using system exit to quit
07 May 11:49:14|pUtil.py    | Pilot cleanup has finished
07 May 11:49:24|pUtil.py    | Done, using system exit to quit
07 May 14:18:28|pUtil.py    | Pilot cleanup has finished
07 May 14:18:38|pUtil.py    | Done, using system exit to quit
07 May 14:46:01|pUtil.py    | Pilot cleanup has finished
07 May 14:46:11|pUtil.py    | Done, using system exit to quit
07 May 17:14:36|pUtil.py    | Pilot cleanup has finished
07 May 17:14:46|pUtil.py    | Done, using system exit to quit
07 May 17:42:28|pUtil.py    | Pilot cleanup has finished
07 May 17:42:38|pUtil.py    | Done, using system exit to quit
07 May 20:10:04|pUtil.py    | Pilot cleanup has finished
07 May 20:10:14|pUtil.py    | Done, using system exit to quit
07 May 20:38:21|pUtil.py    | Pilot cleanup has finished
07 May 20:38:31|pUtil.py    | Done, using system exit to quit
